shame,"When I woke up after a night of drinking I couldn't remember and á
discovered several untoward things had occurred."
guilt,"Leaving home when my mother thought I had no reason to go and á
felt that I was rejecting her. She is a constantly depressed á
person (a bit of a worry-wort) and I felt guilty about having á
given her this additonal problem."
joy,I'd just got the top mark in an exam.
fear,"My brother and I were driving to Brisbane when he drove back onto á
the road, perhaps cutting off another car but not noticeable - á
this driver did his best to drive us off the road for about 1/2 á
an hour."
anger,"I was at the corner shop, which I patronise regularly I had only á
a $ 50 note and I purchased about $ 3 worth of goods that I á
really needed - the keeper made sarcastic remarks to others about á
people using him to cash notes."
sadness,"My mother died of cancer after a 4 year illness - I think the á
most pregnant moment of sadness was the next morning, just as the á
sun rose."
disgust,A lecturer in great detail spoke about his sexual experiences.
shame,"I was walking outside the union refec after rain when I tripped á
and fell."
guilt,I stole 5c from my mother's purse for a choo-choo bar - I was 6.
joy,"On a sailing boat at night, under a full moon, listening to Pink á
Floyd, drinking good wine, with good company, the boat being á
steered by autopilot, and a full eclipse of the moon."
fear,Fear of sexual overtures from a close relative in the family.
anger,"When my rights to use a shared house had been usurped by á
co-owners out of pure selfishness."
sadness,"At rejection / being ignored by a loved person held in great á
esteem."
disgust,"Viewing the nuclear war film ""Threads""."
shame,"Following heavy stirring / ridiculing a close friend who was á
very vulnerable to such attack - inspiring fierce, defensive á
counter-attack."
guilt,"Guilt at having pressed another person to expose/explore his á
personal weaknesses/faults, to the extent that the other person á
was made to feel terrible/defensive."
joy,Family member survived an operation.
fear,"I was walking to my car at night and thought that I was being á
followed."
anger,"I walked in on a teenage patient of mine (I work in a hospital) á
as he was going through my office drawers and he had removed á
money from my purse."
sadness,Death of grandmother.
disgust,When I became aware that an acquaintance had stolen from friends.
shame,Caught cheating on a diet.
guilt,I had shown anger toward my dog and he was killed later that day.
joy,A close married friend has just had his first child.
fear,"Stranded in the north of Fraser Island with a submerged 4 WD hire á
vehicle."
anger,"Not being alowed on a school camp with the class I'd been in for á
11 years (I had stayed down due to illness)"
sadness,"At the funeral of a friend about 20 years old, who was killed in á
a hit-and-run motorcycle accident."
disgust,"A female friend was violently ill on the return journey from a á
wedding reception we attended. Getting her out of the car when á
home took quite a while."
shame,Cheating in a minor geography exam at school.
guilt,"I wasn't able to see my girlfriend on her birthday and because I á
was late arriving home from uni, I didn't phone her as arranged á
at a certain time (she rang in the meantime)."
joy,Having received an offer to do post-graduate work.
fear,"Taking a trip to crocokile country I fell out of the boat and was á
motivated by fear of being eaten to perform great swimming feats."
anger,"Last night - finding that someone in the house had eaten an á
entire packet of almonds I had bought for a family treat."
sadness,"The loss of my father as he died of a massive and sudden heart á
attack."
disgust,"When after a party celebrating a friend's 21st birthday - upon á
leaving I found 10 people outside throwing up and further 4 á
unconscious."
